delta_phi,E_nu_1.000,VarCRB_nu_1.000,E_nu_0.970,VarCRB_nu_0.970,E_nu_0.971,VarCRB_nu_0.971,E_nu_0.972,VarCRB_nu_0.972
0.00314159265358979,-0.00307901334625669,0.00159202624836168,0.125456905996839,0.000239773517386991,0.126686102521471,0.000235156626445562,0.127886451178464,0.000230804983248601
0.00628318530717959,-0.00603295483570235,0.00636059334334765,0.122370070372869,0.000958810165398877,0.123598572929714,0.000940349102715627,0.124798249458392,0.000922947544588681
0.00942477796076938,-0.00886208445492998,0.0142832183676595,0.119319747009734,0.00215626101517384,0.120547093555713,0.00211474815715807,0.121745650441926,0.00207561364252704
0.0125663706143592,-0.0115668345598002,0.0253226027468088,0.116305947230237,0.00383072035690701,0.117531676625551,0.00375698134522192,0.118728667212396,0.00368745682484659
0.015707963267949,-0.0141478084477943,0.039426889974779,0.113328686808626,0.00598023908900353,0.1145523391783,0.0058651471593681,0.115747318009323,0.00575661321110958
0.0188495559215388,-0.0166057783693667,0.0565300230396319,0.1103879858929,0.00860234274796593,0.111609102988537,0.00843683400260616,0.112801626151239,0.0082807216101801
0.0219911485751286,-0.0189416829882765,0.0765521982078457,0.107483868904885,0.0116940535128205,0.10870199446669,0.0114691433002444,0.109891619936398,0.0112569479772261
0.0251327412287183,-0.0211566243036016,0.0994004109411931,0.104616364418055,0.0152519153927158,0.105831044537162,0.0149587158904678,0.107017332521331,0.0146820132704589
0.0282743338823081,-0.0232518640488098,0.124969088885425,0.101785505013092,0.0192720217227812,0.102996288494221,0.0189017607469128,0.104178801777224,0.0185522236761072
0.0314159265358979,-0.0252288195857893,0.153140806096151,0.0989913271111517,0.0237500440535909,0.100197765835612,0.0232940850476691,0.101376070124036,0.0228635021328926
0.0345575191894877,-0.027089059314184,0.183787071962328,0.0962338707848297,0.0286812615228193,0.0974355200738532,0.0281311246137937,0.0986091843423406,0.0276114201027037
0.0376991118430775,-0.0288342976186689,0.216769187659967,0.0935131795468125,0.0340605898403158,0.0947095985252071,0.0334079737921738,0.0958781953628299,0.0327912285969631
0.0408407044966673,-0.0304663893789482,0.251939162424567,0.0908293001162195,0.0398826090942139,0.0920200520762878,0.0391194139456467,0.0931831580334389,0.0383978875702893
0.0439822971502571,-0.0319873240692415,0.289140681475514,0.0881822821626503,0.0461415896885503,0.0893669349283092,0.0452599398293883,0.0905241308640672,0.0444260929248636
0.0471238898038469,-0.0333992194758358,0.328210117064044,0.0855721780279682,0.0528315158442547,0.0867503043189752,0.0518237832675556,0.0879011757488764,0.0508703005198837
0.0502654824574367,-0.0347043150629082,0.368977573850616,0.0829990424258761,0.059946106227165,0.0841702202220429,0.0588049336889891,0.0853143576661641,0.0577247467404527
0.0534070751110265,-0.0359049650182466,0.41126795964962,0.0804629321193651,0.0674788314012898,0.0816267450246075,0.0661971552269653,0.0827637443558384,0.0649834653398345
0.0565486677646163,-0.0370036310117422,0.45490207250923,0.0779639055761478,0.0754229279362841,0.0791199431821925,0.0739940002284075,0.0802494059745409,0.072640300420358
0.0596902604182061,-0.0380028747005389,0.499697695120843,0.0755020226022285,0.0837714091195547,0.0766498808517609,0.0821888191467734,0.0777714147285078,0.0806889155553251
0.0628318530717959,-0.038905350015539,0.545470687673685,0.0730773439537954,0.0925170723316065,0.0742166255028036,0.0907747669060586,0.0753298444842842,0.0891227991728652
0.0659734457253857,-0.0397137952645746,0.592036070481789,0.0706899309276809,0.101652503235553,0.0718202455067087,0.0997448059183641,0.0729247703574643,0.0979352664204769
0.0691150383789755,-0.0404310250879229,0.639209088008617,0.0683398449306791,0.111170077006903,0.0694608097046665,0.109091706013342,0.0705562682796727,0.107119457805209
0.0722566310325652,-0.0410599223020256,0.686806246292656,0.0660271470280745,0.121061956887584,0.0671383869544256,0.118808041594641,0.0682244145440646,0.116668334959775
0.075398223686155,-0.0416034296672245,0.734646316229328,0.0637518974718016,0.131320090389535,0.0648530456562781,0.12888618637747,0.0659292853296805,0.12657467392084
0.0785398163397448,-0.0420645416150787,0.782551295682686,0.0615141552087284,0.141936203499393,0.0626048532587259,0.139318306084307,0.0636709562050695,0.136831056324726
0.0816814089933346,-0.0424462959703764,0.830347323976687,0.0593139773696336,0.152901793248864,0.0603938757443569,0.150096349484986,0.0614495016116652,0.14742985893036
0.0848230016469244,-0.0427517657023019,0.877865542941883,0.0571514187395358,0.164208119017263,0.0582201770965456,0.161212038165175,0.0592649943274874,0.158363241872423
0.0879645943005142,-0.0429840507383838,0.924942899359803,0.0550265312101223,0.175846192925665,0.0560838187476844,0.172656855396229,0.0571175049118337,0.169623136031947
0.091106186954104,-0.0431462698738408,0.971422884345474,0.0529393632151243,0.187806769668298,0.0539848590097488,0.1844220344617,0.0550071011317171,0.181201229889625
0.0942477796076938,-0.0432415528077407,1.01715620592853,0.0508899591495929,0.200080336107937,0.0519233524881049,0.196498546773614,0.0529338473709209,0.193088956201174
0.0973893722612836,-0.0432730323360719,1.06200139182653,0.0488783587741295,0.21265710094013,0.0498993494795789,0.208877090086628,0.0508978040226403,0.205277478805826
0.100530964914873,-0.0432438367303168,1.10582532014124,0.0469045966052527,0.225526984707155,0.0479128953559203,0.221548077092047,0.0488990268668086,0.21775767985026
0.103672557568463,-0.0431570823285173,1.14850367644048,0.0449687012931958,0.238679610418083,0.0459640299339181,0.234501624647151,0.0469375664333173,0.230520147681861
0.106814150222053,-0.0430158663640814,1.18992133640761,0.0430706949885528,0.252104295007034,0.0440527868335476,0.247727543869713,0.0450134673524788,0.243555165638093
0.109955742875643,-0.0428232600557434,1.22997267393856,0.0412105926993245,0.265790041838089,0.0421791928256654,0.261215331303155,0.0431267676941985,0.256852701933545
0.113097335529233,-0.0425823019801678,1.26856179523655,0.0393884016400393,0.279725534443086,0.0403432671708898,0.274954161335048,0.0412774982974728,0.270402400822938
0.116238928182822,-0.0422959917466882,1.30560270009024,0.0376041205747669,0.293899131657665,0.0385450209514551,0.288932880030773,0.0394656820919552,0.284193575197582
0.119380520836412,-0.0419672839916113,1.34101937211618,0.0358577391559648,0.308298864301699,0.0367844563979535,0.303140000525139,0.0376913334134839,0.29821520075383
0.122522113490002,-0.0415990827074281,1.37474580029675,0.0341492372612423,0.322912433532405,0.0350615662130243,0.317563700097369,0.0359544573156001,0.312455911855424
0.125663706143592,-0.0411942359201401,1.40672593464539,0.0324785843302541,0.337727210982242,0.0333763328941803,0.332191819039384,0.0342550488792267,0.326903999196626
0.128805298797182,-0.0407555307257716,1.43691357927937,0.0308457387040694,0.352730240778518,0.0317287280581069,0.347011861412765,0.0325930925228241,0.341547409359545
0.131946891450771,-0.0402856886950033,1.46527222657337,0.0292506469694865,0.36790824352769,0.0301187117688891,0.362010997776891,0.0309685613154684,0.356373746346887
0.135088484104361,-0.0397873616527467,1.49177483640403,0.0276932433108859,0.383247622334102,0.028546231872762,0.377176069958225,0.0293814162954359,0.371370275159962
0.138230076757951,-0.0392631278373756,1.51640356477488,0.026173448872336,0.398734470910286,0.0270112233420907,0.392493597919233,0.0278316057970052,0.386523927481181
0.141371669411541,-0.0387154884422966,1.53914944633285,0.0246911711327607,0.414354583823821,0.0255136076314085,0.407949788773974,0.0263190647883044,0.401821309509788
0.14451326206513,-0.0381468645405366,1.56001203545311,0.0232463032970881,0.430093468913527,0.0240532920484385,0.423530547986302,0.0248437142231461,0.417248711989482
0.14765485471872,-0.0375595943911031,1.57899901067874,0.0218387237063752,0.445936361895868,0.0226301691431235,0.439221492775359,0.02340546040989,0.432792122456061
0.15079644737231,-0.0369559311240128,1.59612574735831,0.0204682952699844,0.461868243170068,0.0212441161177629,0.455007967741543,0.0220041944004624,0.448437239722664
0.1539380400259,-0.0363380407991337,1.61141486333082,0.0191348649229348,0.477873856817956,0.0198949942614252,0.470875062714328,0.020639791402731,0.464169490608992
0.15707963267949,-0.0357080008322924,1.62489574246498,0.0178382631116042,0.493937731781633,0.018582648411851,0.486807632810946,0.0193121102194977,0.47997404890922
0.160221225333079,-0.0350677987805461,1.63660404077425,0.0165783033109671,0.510044205188618,0.0173069064480924,0.502790320682062,0.0180209927174005,0.495835856581006
0.163362817986669,-0.0344193314770488,1.64658117970184,0.0153547815765664,0.526177447780335,0.0160675788171446,0.518807580907204,0.0167662633290435,0.511739647125001
0.166504410640259,-0.0337644045045905,1.6548738310068,0.0141674761343928,0.5423214913853,0.0148644580978164,0.534843706488516,0.0155477285916679,0.52766997111044
0.169646003293849,-0.033104731995665,1.66153339748643,0.0130161470118007,0.558460258363706,0.0136973186050492,0.550882857376886,0.0143651767256462,0.543611223788312
0.172787595947439,-0.0324419367458018,1.66661549354623,0.0119005357125306,0.574577592934786,0.0125659160378388,0.566909090949479,0.0132183772560445,0.559547674718276
0.175929188601028,-0.0317775506259245,1.67017942938104,0.0108203649388078,0.590657294282839,0.0114699871738294,0.58290639434187,0.0121070806804063,0.575463499320336
0.179070781254618,-0.0311130152786228,1.67228770226371,0.00977533836337713,0.60668315132206,0.0104092496135376,0.598858718522597,0.0110310181858202,0.591342812246127
0.182212373908208,-0.030449683082499,1.67300549815488,0.00876514045418317,0.622638978984569,0.00938340157703002,0.614750013981413,0.00998990141820275,0.607169702448617
0.185353966561798,-0.0297888183681351,1.67240020655416,0.00778943635423629,0.638508655880354,0.00839212175570914,0.630564267887098,0.00898342230655874,0.622928269812749
0.188495559215388,-0.0291315988687327,1.67054095121164,0.00684787181900598,0.654276163162385,0.00743506922167228,0.646285542554327,0.00801125294480978,0.638602663193266
0.191637151868977,-0.028479117388118,1.66749813901463,0.00594007321345658,0.669925624415309,0.0065118833968866,0.661898015043923,0.00707304553355695,0.65417711968994
0.194778744522567,-0.0278323836685416,1.66334302905953,0.0050656475705893,0.68544134637174,0.00562218408417528,0.677386017705888,0.00616843238390044,0.669636004975142
0.197920337176157,-0.0271923264405735,1.65814732361789,0.0042241827130754,0.70080786024684,0.00476557156173493,0.692734079460323,0.00529702598517276,0.684963854473626
0.201061929829747,-0.0265597956373605,1.65198278241018,0.00341524743926228,0.716009963469657,0.00394162674260506,0.707926967598484,0.00445841913814329,0.700145415180712
0.204203522483337,-0.0259355647555866,1.64492086131426,0.00263839177451294,0.731032761578402,0.00314991140018986,0.722949729874012,0.0036521851549246,0.715165687892299
0.207345115136926,-0.0253203333456514,1.63703237636011,0.00189314728848952,0.745861710037777,0.00238996846057776,0.737787736644353,0.00287787812647725,0.730009969608646
0.210486707790516,-0.0247147296138422,1.62838719359955,0.00117902747862975,0.760482655728304,0.00166132236205316,0.7524267228131,0.00213503325823314,0.744663895864262
0.213628300444106,-0.0241193131196334,1.61905394519186,0.000495528219685709,0.774881877851932,0.000963479481796259,0.766852829317632,0.00142316727397723,0.759113482728196
0.216769893097696,-0.0235345775516611,1.60909977181397,-0.000157871721204572,0.789046127994532,0.000295928629385905,0.781052643900929,0.000741778887730582,0.773345168213251
0.219911485751286,-0.0229609535664425,1.59859009128935,-0.000781710104832495,0.802962669083968,-0.000341858393700739,0.795013240904427,9.03493429600111e-05,0.787345852828547
0.223053078404875,-0.0223988116744489,1.58758839313187,-0.00137654057696607,0.81661931298378,-0.000950426169802288,0.808722219817919,-0.000531656981977047,0.80110293900891
0.226194671058465,-0.0218484651587899,1.57615605852258,-0.00194293196387077,0.830004456465172,-0.00153033497763846,0.82216774232501,-0.00112479190366957,0.814604369155205
0.229336263712055,-0.0213101730124196,1.56435220507695,-0.00248146750846173,0.843107115306333,-0.0020821600437739,0.835338567587157,-0.00168962270071704,0.827838662023633
0.232477856365645,-0.0207841428805034,1.5522335556179,-0.0029927440496528,0.855916956276228,-0.00260649073545097,0.848224085516805,-0.00222673132039036,0.840794947208177
0.235619449019234,-0.0202705339953316,1.53985433004721,-0.00347737114785143,0.868424326770798,-0.00310392969765866,0.860814347799813,-0.00273671352766747,0.853462997469215
0.238761041672824,-0.0197694600919445,1.5272661593021,-0.00393597015994027,0.880620281883243,-0.00357509193770003,0.873100096440036,-0.00322017799983798,0.865833258673131
0.241902634326414,-0.0192809922934479,1.51451802029611,-0.00436917326744204,0.892496608705776,-0.00402060386090328,0.88507278961407,-0.0036777453702441,0.87789687712146
0.245044226980004,-0.0188051619557965,1.501656190672,-0.00477762246190511,0.904045847678297,-0.00444110226145494,0.896724624641054,-0.00411004722510327,0.889645724065403
0.248185819633594,-0.0183419634626778,1.48872422213991,-0.00516196849186187,0.91526131082008,-0.00483723327268848,0.908048557893033,-0.00451772505769613,0.901072417219878
0.251327412287183,-0.0178913569619302,1.47576293113299,-0.00552286977599867,0.926137096702714,-0.00520965128143738,0.919038321492146,-0.00490142918451192,0.912170339112958
0.254469004940773,-0.0174532710357863,1.46281040548821,-0.00586099128742393,0.936668102046795,-0.00555901781134296,0.929688436665549,-0.00526181762823302,0.922933652129749
0.257610597594363,-0.0170276052980317,1.44990202584567,-0.00617700341413902,0.946850029850018,-0.00588600038022818,0.939994223653362,-0.00559955497268255,0.933357310134433
0.260752190247953,-0.0166142329119942,1.43707050046054,-0.00647158080099192,0.956679393981975,-0.00619127133685182,0.949951808092526,-0.00591531119505934,0.943437066580895
0.263893782901543,-0.0162130030240562,1.42434591213045,-0.00674540117852984,0.966153520207498,-0.00647550668249086,0.959558123826185,-0.00620976048096,0.953169479049921
0.267035375555132,-0.0158237431081704,1.41175577596253,-0.00699914418425962,0.975270543629834,-0.00673938488292358,0.968810912117185,-0.00648358002780197,0.96255191017924
0.270176968208722,-0.015446261217586,1.39932510673172,-0.0072334901818743,0.984029402572508,-0.00698358567643836,0.977708717273016,-0.00673744884234079,0.97158252498192
0.273318560862312,-0.0150803481407281,1.38707649461936,-0.00744911908401052,0.992429828947751,-0.00720878888351312,0.986250878717869,-0.00697204653800848,0.980260284577551
0.276460153515902,-0.0147257794588491,1.37503018816347,-0.0076467091840528,1.00047233518692,-0.00741567322378472,0.994437519576624,-0.00718805213777984,0.988584936389603
0.279601746169492,-0.0143823175037282,1.36320418330091,-0.00782693600242956,1.00815819783597,-0.00760491514585293,1.00226953186274,-0.00738614288821182,0.996557000890675
0.282743338823081,-0.0140497132143168,1.35161431743496,-0.00799047115270418,1.0154894379445,-0.00777718767533903,1.0097485583891,-0.00756699309020015,1.00417775500503
0.285884931476671,-0.0137277078918044,1.34027436751838,-0.00813798123260229,1.02246879840202,-0.00793315928647259,1.0168769715463,-0.0077312729518359,1.01144921230364
0.289026524130261,-0.0134160348531259,1.32919615120212,-0.00827012674490113,1.02909971839772,-0.00807349280226111,1.02365784911673,-0.00787964746855624,1.01837410015206
0.292168116783851,-0.0131144209834439,1.31838963016206,-0.00838756105286442,1.03538630520112,-0.00819884432806722,1.03009494731435,-0.00801277533555111,1.02495583399401
0.295309709437441,-0.0128225881885842,1.30786301477804,-0.00849092937461221,1.04133330347916,-0.0083098622231314,1.03619267126025,-0.00813130789710181,1.03119848897405
0.29845130209103,-0.0125402547488574,1.29762286940487,-0.00858086782051892,1.04694606238257,-0.00840718611427865,1.04195604312107,-0.00823588813724002,1.03710676912188
0.30159289474462,-0.0122671365760611,1.28767421753763,-0.00865800247736831,1.05223050064692,-0.00849144595569268,1.04739066815235,-0.00832714971576365,1.04268597433575
0.30473448739821,-0.0120029483758196,1.27802064623742,-0.0087229485426481,1.05719306996547,-0.00856326113829076,1.05250269890076,-0.00840571605328699,1.0479419654164
0.3078760800518,-0.0117474047177178,1.26866440924555,-0.0087763095119659,1.06184071689892,-0.00862323965183481,1.05729879782908,-0.00847219946861127,1.0528811274123
0.31101767270539,-0.0115002210159671,1.25960652827588,-0.00881867642217898,1.0661808435928,-0.0086719773025159,1.06178609863303,-0.00852720037130766,1.05751033154636
0.314159265358979,-0.0112611144235644,1.25084689203271,-0.00885062715240564,1.07022126757535,-0.00871005698833377,1.0659721665246,-0.00857130651197174,1.06183689599682
0.317300858012569,-0.0110298046431124,1.24238435255955,-0.00887272578467602,1.07397018090925,-0.00873804803416245,1.06986495775524,-0.00860509229218892,1.0658685458083
0.320442450666159,-0.0108060146576366,1.23421681857831,-0.00888552202555026,1.07743610896687,-0.00875650558797803,1.07347277865227,-0.00862911813581352,1.06961337220749
0.323584043319749,-0.0105894713848592,1.22634134553,-0.00888955068962277,1.08062786909447,-0.00876597007928176,1.07680424443601,-0.00864392992273666,1.07307979159469
0.326725635973339,-0.0103799062584993,1.21875422207717,-0.00888533124540186,1.0835545294217,-0.00876696674034222,1.07986823807858,-0.00865005848587735,1.07627650447533
0.329867228626928,-0.0101770557402464,1.21145105287478,-0.00887336742366079,1.08622536806341,-0.00876000519046483,1.08267386945647,-0.0086480191717242,1.07921245458811
0.333008821280518,-0.00998066176608958,1.20442683745932,-0.00885414688796471,1.0886498329489,-0.00874557908308976,1.08523043503649,-0.00863831146433547,1.08189678847481
0.336150413934108,-0.00979047213071865,1.19767604514518,-0.00882814096669471,1.09083750249901,-0.0087241658151459,1.08754737832226,-0.00862141867231964,1.08433881572417
0.339292006587698,-0.00960624081370509,1.19119268585585,-0.00879580444554401,1.0927980473567,-0.00869622629771527,1.08963425127292,-0.00859780767793367,1.08654797010792
0.342433599241288,-0.00942772825114963,1.18497037685001,-0.00875757541912786,1.09454119335984,-0.00866220478672447,1.09150067688952,-0.0085679287470995,1.08853377181058
0.345575191894877,-0.00925470155644392,1.17900240533437,-0.00871387520003419,1.09607668592673,-0.00862252877205905,1.09315631314659,-0.00853221539879417,1.09030579093786
0.348716784548467,-0.00908693469373628,1.17328178698333,-0.00866510828336975,1.09741425600668,-0.0085776089232093,1.09461081842869,-0.00849108433197987,1.09187361246951
0.351858377202057,-0.00892420860759779,1.16780132040855,-0.00861166236459687,1.09856358772852,-0.00852783908928323,1.09587381861146,-0.00844493540795932,1.09324680280433
0.354999969855647,-0.00876631131233546,1.16255363764754,-0.00855390840822995,1.09953428785999,-0.00847359635100009,1.09695487590846,-0.00839415168579732,1.0944348780244
0.358141562509236,-0.00861303794425289,1.15753125075574,-0.00849220076478141,1.10033585717291,-0.0084152411220631,1.09786345958424,-0.0083390995082443,1.09544727398731
0.361283155162826,-0.00846419078008337,1.15272659460688,-0.00842687733314834,1.1009776637869,-0.00835311729714133,1.09860891861556,-0.00828012863539679,1.09629331833409
0.364424747816416,-0.0083195792246808,1.14813206601895,-0.00835825976554255,1.10146891854867,-0.00828755244354301,1.09920045636273,-0.00821757242319793,1.09698220448225
0.367566340470006,-0.00817901977093788,1.14374005933648,-0.00828665371191778,1.10181865248259,-0.00821885803355632,1.09964710729453,-0.00815174804373914,1.09752296765349
0.370707933123596,-0.00804233593475967,1.13954299860924,-0.00821234910079821,1.10203569633221,-0.00814732971433846,1.09995771579246,-0.00808295674424786,1.0979244629681
0.373849525777185,-0.0079093581677937,1.13553336651579,-0.00813562045335342,1.10212866219494,-0.00807324761218431,1.10014091704207,-0.0080114841415716,1.09819534561953
0.376991118430775,-0.00777992375047248,1.1317037301871,-0.00805672722754736,1.10210592723649,-0.00799687666797982,1.10020512000382,-0.00793760054894316,1.09834405312769
0.380132711084365,-0.00765387666777678,1.12804676408817,-0.00797591418918547,1.10197561945655,-0.00791846700063548,1.10015849244044,-0.00786156133178795,1.09837878965152
0.383274303737955,-0.00753106747000593,1.124555270121,-0.00789341180671577,1.10174560546438,-0.00783825429531909,1.10000894796319,-0.00778360728937233,1.09830751232998
0.386415896391545,-0.00741135312067276,1.12122219511102,-0.00780943666668676,1.10142348021018,-0.00775646021335719,1.09976413504856,-0.00770396505910809,1.09813791960496
0.389557489045134,-0.00729459683352335,1.11804064584167,-0.00772419190683754,1.10101655860762,-0.00767329282072421,1.09943142796285,-0.00762284754040654,1.09787744146949
0.392699081698724,-0.00718066790052591,1.11500390179855,-0.00763786766386848,1.10053186897296,-0.00758894703213903,1.09901791952525,-0.00754045433504252,1.09753323157348
0.395840674352314,-0.00706944151255084,1.11210542578445,-0.00755064153305651,1.09997614819833,-0.00750360506787218,1.09853041562855,-0.0074569722010932,1.09711216111004
0.398982267005904,-0.00696079857431969,1.10933887256206,-0.00746267903699277,1.09935583856972,-0.00741743692049213,1.09797543143128,-0.00737257551762421,1.09662081439809
0.402123859659494,-0.00685462551507754,1.10669809567827,-0.00737413410083865,1.09867708613462,-0.00733060082889569,1.09735918912743,-0.00728742675742411,1.09606548607053
0.405265452313083,-0.00675081409631967,1.1041771526194,-0.00728514953164178,1.09794574051974,-0.00724324375711632,1.09668761719727,-0.00720167696521529,1.09545217977107
0.408407044966673,-0.00664926121777892,1.10177030844095,-0.00719585749940016,1.09716735609664,-0.00715550187553265,1.09596635103674,-0.00711546623892917,1.09478660826095
0.411548637620263,-0.00654986872276986,1.09947203801136,-0.0071063800177068,1.09634719439032,-0.00706750104226783,1.09520073486257,-0.0070289242117646,1.09407419483184
0.414690230273853,-0.00645254320387245,1.09727702700164,-0.00701682942196991,1.09549022762586,-0.00697935728271315,1.09439582478782,-0.0069421705329259,1.09332007592111
0.417831822927443,-0.00635719580983335,1.09518017174786,-0.00692730884335219,1.09460114330678,-0.00689117726527705,1.09355639296305,-0.00685531534508016,1.09252910482455
0.420973415581032,-0.00626374205447422,1.0931765781071,-0.00683791267674888,1.09368434972191,-0.00680305877161247,1.09268693267786,-0.00676845975674217,1.09170585640174
0.424115008234622,-0.00617210162828141,1.09126155941946,-0.00674872704125934,1.09274398227687,-0.00671509115974911,1.09179166432126,-0.00668169630796134,1.09085463267141
0.427256600888212,-0.00608219821329203,1.08943063368388,-0.00665983023178635,1.0917839105504,-0.00662735581869833,1.09087454209827,-0.00659510942783048,1.08997946919477
0.430398193541802,-0.00599395930178764,1.08767952004808,-0.00657129316053512,1.09080774597877,-0.00653992661326358,1.08993926140578,-0.00650877588251325,1.08908414214903
0.433539786195392,-0.00590731601923683,1.08600413470581,-0.00648317978734342,1.08981885007405,-0.00645287031795139,1.08898926677427,-0.00642276521262602,1.08817217599528
0.436681378848981,-0.00582220295186775,1.08440058628928,-0.00639554753791327,1.08882034308754,-0.00636624703900002,1.08802776028267,-0.00633714015896608,1.08724685164992
0.439822971502571,-0.00573855797916767,1.08286517083698,-0.00630844770915795,1.08781511303318,-0.00628011062371014,1.08705771036291,-0.00625195707572046,1.08631121507183
0.442964564156161,-0.00565632211156297,1.0813943664115,-0.00622192586100917,1.08680582499084,-0.00619450905637781,1.08608186091047,-0.00616726633043119,1.08536808618327
0.446106156809751,-0.00557543933347227,1.07998482743628,-0.00613602219415504,1.08579493061485,-0.00610948484027768,1.08510274062678,-0.00608311269011691,1.08442006804671
0.44924774946334,-0.00549585645186668,1.07863337881283,-0.00605077191330244,1.08478467777771,-0.00602507536524527,1.08412267252036,-0.00599953569308015,1.08346955622458
0.45238934211693,-0.00541752295044823,1.0773370098766,-0.00596620557565719,1.08377712028391,-0.00594131326053282,1.08314378350147,-0.00591657000604751,1.08251874825528
0.45553093477052,-0.0053403908494854,1.07609286824127,-0.00588234942443855,1.08277412759566,-0.0058582267327259,1.08216801400995,-0.00583424576638553,1.08156965318205
0.45867252742411,-0.00526441457133903,1.07489825357999,-0.00579922570731756,1.08177739451564,-0.00577583988858493,1.08119712761968,-0.0057525889092595,1.08062410107938
0.4618141200777,-0.00518955081165901,1.07375061138297,-0.0057168529797782,1.08078845077841,-0.00569417304278824,1.08023272057057,-0.00567162147966749,1.07968375252357
0.464955712731289,-0.00511575841620548,1.07264752672965,-0.00563524639345847,1.07980867050651,-0.00561324301062016,1.07927623118173,-0.00559136192938481,1.07875010796216
0.468097305384879,-0.00504299826323956,1.07158671810769,-0.00555441796962325,1.07883928149319,-0.0055330633857304,1.07832894910704,-0.00551182539892714,1.07782451694013
0.471238898038469,-0.00497123315137654,1.07056603130675,-0.00547437685796492,1.0778813742768,-0.00545364480315075,1.07739202439633,-0.00543302398470374,1.07690818714605
0.474380490692059,-0.00490042769280713,1.06958343341264,-0.0053951295809978,1.07693591097836,-0.00537499518782331,1.07646647633239,-0.00535496699159399,1.0760021932462
0.477522083345649,-0.00483054821175505,1.0686370069225,-0.00531668026436111,1.07600373387696,-0.00529711998894045,1.07555320201783,-0.00527766117124928,1.07510748547985
0.480663675999238,-0.00476156264803318,1.06772494399929,-0.00523903085338262,1.07508557370228,-0.00522002240043545,1.07465298468796,-0.00520111094643838,1.07422489799074
0.483805268652828,-0.00469344046555031,1.06684554088027,-0.00516218131629398,1.07418205762622,-0.00514370356802063,1.07376650173333,-0.00512531862183352,1.07335515687699
0.486946861306418,-0.00462615256561177,1.06599719245283,-0.00508612983453238,1.07329371694211,-0.00506816278318123,1.07289433241637,-0.00505028458162876,1.07249888794246
0.490088453960008,-0.00455967120484024,1.06517838700547,-0.00501087298056424,1.07242099441951,-0.00499339766457463,1.0720369652713,-0.00497600747445037,1.07165662413888
0.493230046613598,-0.00449396991755707,1.06438770116368,-0.00493640588370792,1.07156425132825,-0.00491940432729665,1.07119480517878,-0.00490248438599883,1.07082881268778
0.496371639267187,-0.00442902344244678,1.06362379501521,-0.00486272238443847,1.07072377412783,-0.00484617754049832,1.0703681801108,-0.00482971099992108,1.07001582187812
0.499513231920777,-0.00436480765332348,1.06288540742793,-0.00478981517767291,1.06989978082014,-0.00477371087384831,1.06955734754284,-0.00475768174739127,1.0692179475345
0.502654824574367,-0.00430129949383012,1.06217135156365,-0.00471767594552575,1.06909242696563,-0.00470199683334005,1.06876250053345,-0.00468638994590936,1.06843541915691
0.505796417227957,-0.00423847691589119,1.06148051058721,-0.00464629548005702,1.06830181136689,-0.00463102698694484,1.06798377347238,-0.00461582792781479,1.0676684057309
0.508938009881547,-0.00417631882174307,1.06081183357116,-0.0045756637964991,1.06752798142187,-0.00456079208062365,1.067221247502,-0.00454598715902588,1.06691702121362
0.512079602535136,-0.00411480500937522,1.06016433159383,-0.00450577023747667,1.06677093815593,-0.00449128214519356,1.0664749556174,-0.0044768583485072,1.06618132969896
0.515221195188726,-0.0040539161212042,1.05953707402775,-0.00443660356869935,1.06603064093605,-0.00442248659454147,1.06574488745039,-0.00440843154896142,1.06546135026866
0.518362787842316,-0.00399363359582428,1.05892918501596,-0.00436815206663088,1.06530701188034,-0.00435439431568529,1.06503099374817,-0.00434069624923616,1.06475706153723
